22101,"420  ","4200001","ｼｽﾞｵｶｹﾝ","ｼｽﾞｵｶｼｱｵｲｸ","ｲﾉﾐﾔﾁｮｳ","静岡県","静岡市葵区","井宮町",0,0,0,0,0,0
22101,"420  ","4200946","ｼｽﾞｵｶｹﾝ","ｼｽﾞｵｶｼｱｵｲｸ","ｲﾛﾊﾁｮｳ","静岡県","静岡市葵区","伊呂波町",0,0,0,0,0,0
22101,"42805","4280503","ｼｽﾞｵｶｹﾝ","ｼｽﾞｵｶｼｱｵｲｸ","ｲﾜｻｷ","静岡県","静岡市葵区","岩崎",0,0,0,0,0,0
22101,"420  ","4200952","ｼｽﾞｵｶｹﾝ","ｼｽﾞｵｶｼｱｵｲｸ","ｳｼﾀﾞ","静岡県","静岡市葵区","牛田",0,0,0,0,0,0
22101,"42121","4212106","ｼｽﾞｵｶｹﾝ","ｼｽﾞｵｶｼｱｵｲｸ","ｳｼﾂﾞﾏ","静岡県","静岡市葵区","牛妻",0,0,0,0,0,0
22101,"42121","4212118","ｼｽﾞｵｶｹﾝ","ｼｽﾞｵｶｼｱｵｲｸ","ｳﾁﾏｷ","静岡県","静岡市葵区","内牧",0,0,0,0,0,0
22101,"42123","4212303","ｼｽﾞｵｶｹﾝ","ｼｽﾞｵｶｼｱｵｲｸ","ｳﾄｳｷﾞ","静岡県","静岡市葵区","有東木",0,0,0,0,0,0
22101,"42112","4211222","ｼｽﾞｵｶｹﾝ","ｼｽﾞｵｶｼｱｵｲｸ","ｳﾌﾞﾒ","静岡県","静岡市葵区","産女",0,0,0,0,0,0
22101,"42123","4212301","ｼｽﾞｵｶｹﾝ","ｼｽﾞｵｶｼｱｵｲｸ","ｳﾒｶﾞｼﾏ","静岡県","静岡市葵区","梅ケ島",0,0,0,0,0,0
22101,"420  ","4200038","ｼｽﾞｵｶｹﾝ","ｼｽﾞｵｶｼｱｵｲｸ","ｳﾒﾔﾁｮｳ","静岡県","静岡市葵区","梅屋町",0,0,0,0,0,0
22101,"420  ","4200953","ｼｽﾞｵｶｹﾝ","ｼｽﾞｵｶｼｱｵｲｸ","ｳﾙｼﾔﾏ","静岡県","静岡市葵区","漆山",0,0,0,0,0,0
22101,"42121","4212112","ｼｽﾞｵｶｹﾝ","ｼｽﾞｵｶｼｱｵｲｸ","ｴﾝﾄﾞｳｼﾝﾃﾞﾝ","静岡県","静岡市葵区","遠藤新田",0,0,0,0,0,0
22101,"420  ","4200853","ｼｽﾞｵｶｹﾝ","ｼｽﾞｵｶｼｱｵｲｸ","ｵｳﾃﾏﾁ","静岡県","静岡市葵区","追手町",0,0,0,0,0,0
22101,"420  ","4200886","ｼｽﾞｵｶｹﾝ","ｼｽﾞｵｶｼｱｵｲｸ","ｵｵｲﾜ","静岡県","静岡市葵区","大岩",0,0,1,0,0,0
22101,"420  ","4200884","ｼｽﾞｵｶｹﾝ","ｼｽﾞｵｶｼｱｵｲｸ","ｵｵｲﾜﾎﾝﾁｮｳ","静岡県","静岡市葵区","大岩本町",0,0,0,0,0,0
